4914	8500	5528	3191	2962	8971	26058	65080	25865	3092	57488	8402	5906	57534	5795	83858	6293	4678	3688	51692	10213	85021	25959	64151	9328	56897	50804	221937	3735	8936	11338	27238	6185	51194	60488	10845	6050	1973	64783	10844	54606	221927	10726	10381	1738	9373	8125	6624	10735	9101	55299	538	8318	79084	5787	8481	2956	191	23367	5159	60561	1828	3921	91039	644	2017	23271	55763	4131	56474	103	8570	4140	25777	9188	51429	4000	57187	23517	6801	80230	523	6184	56254	8661	11128	8106	8498	84164	5286	4854	2617	5610	6434	221092	8663	26993	2935	26953	57703	4236	1659	10539	51726	192111	10657	9147	8379	26191	56886	57673	8887	10640	7919	7090	23162	347733	5230	9785	114883	10755	7086	29109	9675	5050	79677	57539	8660	140890	79188	8370	8567	5393	26999	10291	55072	5048	5378	5781	10054	6499	6510	1523	10059	51319	6195	11160	8874	10914	4145	476	4361	57805	5631	10165	26057	7082	2896	9779	23060	28976	23019	5356	55291	57326	396	55031	26092	84717	10613	91	10314	9213	3006	92105	112936	55823	6767	27342	9368	201595	23071	8027	3295	25939	25962	1479	10025	2332	25930	4001	2802	27250	1737	23530	8473	3646	6133	25929	163	9126	4082	22803	23063	8260	80273	9135	55690	10672	3843	3069	5898	9871	10456	65082	1020	8533	9738	8087	57470	87	9928	9533	83548	5479	23392	4673	5162	8340	9588	50628	54623	6654	3836	23244	7204	6888	8573	9968	8880	2976	5567	11218	22880	1975	9325	6643	5160	9559	55210	22985	2975	6400	9694	84172	51479	8239	22820	9846	9894	11183	26128	5091	2629	10607	8668	10250	29978	3799	10212	645455	1729	26046	79902	904	7296	9100	23637	24148	2314	10763	2806	5831	10015	6626	9847	7410	3895	5289	8518	2072	27336	114882	4641	23078	7175	5424	27043	5291	11273	5290	51605	22920	8672	10989	28988	10772	5962	29781	23080	9989	26043	3703	7515	9578	92906	80232	25920	37	5411	55083	81	11311	64434	9043	3615	79726	39	8667	8669	30844	8914	23193	8853	54512	10527	55201	3728	55140	123169	3757	9601	8546	23633	6311	9125	5447	51608	26470	23277	23473	2664	9826	23317	57003	11169	64780	10594	54464	64601	5925	23185	79585	8899	58	54969	140775	1021	10342	55720	23505	51081	54972	3796	3032	114790	55681	3550	22827	54468	55669	10565	5976	1781	813	51742	10592	8907	9517	5585	10483	51747	3185	10277	23394	293	5295	84859	27316	10051	6602	7266	149371	10808	10498	27101	6655	550	64848	6433	5887	26015	9295	6558	3030	7064	9219	8508	5062	51592	821	9343	4292	9877	23365	984	6238	10526	28964	55671	4839	6924	868	8301	5034	8030	10427	80153	7414	9919	9513	4134	4686	10724	60412	55660	9730	2194	10460	8761	4175	1147	10915	54520	23646	5520	1937	55198	7343	8664	10523	55692	7812	5910	2782	1739	439	55627	27161	8766	3842	134430	51729	107986084	4173	90293	57122	25	29110	22894	7112	9044	79598	10111	84823	267	6949	55610	6197	8540	1105	23345	23020	5589	26121	23405	9689	1503	3996	4940	8836	1808	2010	11180	84295	51780	4841	10575	2885	22938	9820	4609	51547	8452	1994	83987	6733	4171	8454	7514	7316	11345	6780	55611	10075	3320	988	8453	7532	8165	23363	4174	10492	7283	6134	7186	672	1025	207	7329	3725	6613	11140	3065	5071	5430	23435	51741	2130	3326	85451	408	6117	7979	10014	23612	55366	4116	5684	5460	6059	10971	9782	10273	9531	7415	3106	8353	8450	3064	7531	1387	4163	1080	4214	10013	7529	3178	5970	1026	3309	2521	2033	3192	7322	4904	4087	6774	60	8945	7189	3068	1386	6606	142	2307	2078	7133	7874	1460	6732	5987	125115	6790	7014	3611	5111	51548	1457	154	7431	801	1915	2023	7917	3315	4088	3312	6607	648	56257	8878	7534	8065	3308	4176	5564	4193	580	2801	57520	51377	22976	1499	4771	3066	6045	
351	9158	10226	9527	1397	8317	84294	3984	126789	9623	5356	79443	3915	9570	10589	79039	2551	4350	80301	323	26578	55163	89796	11218	5165	27037	5600	10933	79991	55361	54462	9203	55233	10438	80764	10362	2960	2037	9722	23139	9221	10923	2781	1198	8338	11228	837	80262	5529	9519	56905	79002	1716	54487	10769	51491	104	25939	51300	8394	11152	3983	2263	9839	51552	10062	51195	8233	56683	22862	4287	322	23111	84305	10293	1455	10616	65975	29844	51027	64802	5092	4300	2067	4209	1827	3840	9702	27246	10671	53335	6227	2299	80700	23649	5603	55742	27095	9911	6653	8764	7001	127733	65008	79656	6728	4194	92597	8445	83590	91801	25855	5663	6917	11021	6416	57606	4601	5316	64708	5127	51693	26088	6135	3667	11104	84254	121536	8204	1020	5580	79670	5429	1327	64795	10653	8214	4212	10645	24140	57658	59307	11214	9139	5264	221150	79158	55707	23061	63935	254827	54962	10943	26017	51759	1998	374659	10978	4356	54478	51250	57486	9891	55876	79745	11083	10436	10476	240	65110	3833	972	9479	64135	1901	4440	8479	205	54960	375341	501	6903	23708	64221	54981	1365	9262	93343	1465	83595	79661	54830	133619	79706	2004	127428	5174	1316	9550	10807	5333	55629	84251	64857	55227	55757	22822	79165	51699	7326	208	116540	7866	203328	200424	153769	3660	4085	11157	5533	55781	80007	10295	114879	51642	1677	55768	90441	55132	2002	6835	5524	9825	5753	7570	5720	8195	81876	10929	138199	7374	539	5058	51639	5144	57704	10636	55347	23095	689	55738	3217	6769	54734	59343	146956	5606	79169	3018	2803	26097	23133	22926	57179	11326	9205	51203	23016	948	2036	5993	219333	25926	23580	7468	10	1787	5170	4035	64787	213	2887	84612	6164	11130	274	55178	79980	4599	3159	5511	10458	5000	10238	79571	26258	55168	23235	51295	29110	7391	8294	51652	65992	9140	6919	9468	26003	27330	5692	50855	26994	55052	993	6198	445	2961	57761	2769	2274	84726	154796	6850	84708	5584	11066	93380	10623	8036	9274	6222	84081	79132	8738	51535	1488	9759	4793	51018	10681	3550	11047	79155	8409	11269	723788	8676	11133	79666	468	5828	7528	26043	26146	22983	85403	55193	7325	5128	23421	83759	3437	6428	10714	6794	10423	5599	23062	79173	10078	84105	51530	8337	7538	219541	25873	9709	4739	991	2517	55810	3045	51444	200558	51010	1508	55048	9113	196441	55026	9915	5451	5435	81565	10673	91647	1478	5292	55421	29761	51264	27238	64770	2768	51545	4302	51013	51105	55668	23647	10084	246330	1964	7535	3476	90933	10010	7090	8536	10018	6598	8161	64754	11154	51100	10658	63943	10551	6648	4296	79139	5129	84447	3005	6205	57596	705	64771	4137	2931	3055	5062	5564	81855	10949	10598	6118	7514	1994	6733	4609	7316	3320	1386	4193	5071	7532	22976	6790	8165	4116	3106	4174	5684	10492	1457	154	5460	1025	672	7415	7186	4771	9531	10273	7283	6134	6059	9782	10971	3066	4163	5111	1080	51548	9557	55611	4214	1387	10013	7529	60	3178	6774	7531	3064	4087	5970	1026	10075	3309	8450	4904	1487	2521	22938	7322	8353	2033	3192	7979	10014	23612	55366	7431	801	1915	57520	6606	2801	7917	1460	580	3315	4088	7874	6576	3312	6607	648	56257	7133	8878	7534	142	8065	3308	4176	207	8945	2335	7329	3725	6613	7295	11140	7189	3065	988	8453	5430	11345	3611	23435	3068	51741	1499	7014	2130	125115	3326	5987	85451	2885	408	6117	6732																																																																							
10482	10291	54882	83871	145508	54764	4775	94104	23001	23322	6612	55035	2896	63920	8916	10228	51028	84271	6522	22794	1104	4714	10270	57461	5911	9804	54940	7386	90780	57143	9221	23163	2889	9666	81624	11103	8339	112936	55823	11340	92715	27297	84289	27173	374393	440574	57591	9380	29028	5427	8625	6996	8394	663	8473	56946	339287	25929	154810	65094	5037	5429	10208	125058	10495	8241	54820	8543	84305	8881	64783	10726	54955	6502	4209	65264	5226	574406	2926	80700	10614	9972	55142	5693	57798	2959	51435	54737	83743	8767	9921	6282	22934	5096	699	64223	286826	80011	9203	65109	54930	5557	8480	9182	55125	10181	11072	5566	22803	4664	102723728	8050	7290	7297	9857	9526	9493	2241	283989	51763	146909	148327	8602	10180	10983	60313	23568	9858	25950	60678	10569	149603	8720	54476	65110	780	7629	6631	8502	114991	9223	6892	22884	91782	23423	2110	115024	25799	54853	26099	55572	8544	23576	22839	8702	10007	10322	29980	9650	51271	105372824	90135	79633	4649	81605	84881	151195	90324	55677	222068	90417	4715	64429	140461	92610	26574	375790	64759	27300	9124	26136	64397	10526	11252	399664	55795	3841	79754	9525	5524	3012	23192	23762	8498	4726	10286	22937	10667	100379661	25909	91369	84061	11165	26097	79622	23210	26271	55975	29086	1763	3842	23286	91452	6672	26024	5993	85457	54851	25948	537	23008	54732	23509	6834	8079	79714	65083	7866	25957	80308	10641	26031	51729	6449	9869	79980	80145	2010	274	6164	23641	51720	23636	5830	8697	9875	310	57727	8289	9931	10204	51747	9910	7248	2961	993	23650	5607	162427	8777	63891	55109	55011	55689	3459	5869	84967	6311	1029	63898	57120	6901	10768	51535	55355	10594	9202	27067	7372	116138	10763	5894	10197	54509	81622	56950	5954	399687	25885	22889	4791	468	54093	5903	9530	57122	4173	301	222484	51320	7163	211	27107	23326	4000	60312	23438	51061	9512	1329	6836	9785	3654	23404	2071	1388	10542	7067	8930	51010	10413	23499	8508	84134	51692	808	3093	57092	51194	51035	81929	5829	51663	10454	1659	23112	11315	6434	92521	6472	4771	8165	2023	51631	1994	51547	7514	11345	7316	9531	3320	8453	4116	23363	10013	7529	3178	7322	5970	1026	10075	3309	2521	2033	3192	4174	10492	3066	7283	6134	3068	1386	154	1499	7186	672	1025	207	6606	6733	2335	60	5684	1487	6774	5460	51548	6059	10971	9782	4087	10273	8945	4904	7415	3106	8353	5111	8450	6780	2099	1457	3064	7531	1387	55611	4163	1080	4214	7189	7534	3326	85451	2885	408	8878	6117	7979	10014	23612	56257	55366	6790	125115	7431	801	1915	648	6607	5987	7917	6732	3312	7157	7874	1460	3315	4088	7329	3725	142	6613	11140	22976	2307	6119	57520	3065	988	2801	2078	9820	580	5071	4193	5430	5564	23435	4176	3308	8065	51741	3611	7133	7532	2130	7014																																																																																																																																																																											
8449	50809	1965	9371	6741	3980	1666	5514	55737	9898	7157	2495	2066	81603	57634	6502	3840	6881	84132	10902	27086	2081	79084	8481	5336	2956	5531	3191	10614	2965	8626	10771	8480	7353	4194	6877	403	604	7334	51807	6142	3265	7290	6218	6135	125950	30008	2648	9412	1020	5580	2783	6497	51514	259266	3621	5886	54971	6830	5530	6209	26259	80854	3910	4282	6229	4000	56254	9070	9961	79759	113523636	6598	5610	93594	7020	29117	84447	55339	641	26058	6303	8295	10969	1212	8648	115426	581	3093	221937	6152	65990	112724	7153	11315	100874074	6615	7022	7168	4331	9318	2071	10542	51588	5050	23113	83637	204851	5256	7296	8550	23131	54894	8456	117584	23368	10848	8464	9054	23016	9739	147923	11319	6277	183	7709	51455	7443	54552	7444	64067	306	9540	80271	63931	9913	23072	57496	23093	80097	27113	64432	116447	7707	5534	50484	7021	79594	10537	5743	1263	54566	54478	4801	688	467	9667	3665	10628	6811	51341	92609	9734	6154	9577	1104	23608	51121	83743	79589	30827	5601	699	5600	5867	6659	7280	7508	7572	2735	23172	7403	10200	29072	9015	55167	8864	100379661	5929	6500	54941	5612	1198	23309	11340	84289	55593	6996	578	6670	6181	1958	8554	7027	4582	9232	1147	6794	653121	6147	5599	83737	9100	54069	7023	57621	55165	472	8850	7490	8651	1612	112858	11130	9219	3171	7994	51720	79035	128866	310	59	4792	7528	10210	841	10474	546	7515	25	9532	4297	286827	9821	56950	25831	22927	27161	10238	6634	200186	2296	7341	10114	3159	10197	9338	5925	23411	5930	6155	960	1031	7068	22954	545	6721	1385	3032	4092	6201	55971	1029	8202	5252	5931	79734	8471	5716	80144	10009	3607	10498	3091	9063	7266	5595	6602	8837	6222	8289	4641	10277	3185	8312	51147	1058	9730	28996	54840	10467	1051	5987	2033	672	51741	3064	580	57520	10014	10575	203	6118	4087	51631	10533	7329	2099	1994	4609	7514	7316	11345	51547	1487	10075	6790	1387	5111	55611	3320	4193	3065	23363	83987	10013	7529	3178	5970	1026	4904	7322	3309	3192	142	2521	3066	6119	4771	2078	4174	4116	5684	7189	5460	8945	6059	3068	10971	9782	4914	1386	60	10273	9531	7415	3106	8353	6774	8450	6780	6606	7531	10482	351	4163	1080	4214	5430	4176	3308	23435	8065	154	7534	8878	56257	648	6607	3312	4088	3315	7532	2130	3326	85451	2885	408	7917	1915	801	6117	7431	7979	55366	10492	7283	7133	6134	7874	7186	1460	6732	1025	1499	125115	207	7014	6733	2335	3611	3725	6613	22976	2801	11140	51548	5564	988	5071	1457	8453																																																																																																																																																																																																														
26155	23481	2335	71	57488	5693	5432	10094	5689	7001	6632	124801	3965	1312	1212	126961	25959	5690	3735	6152	7153	10539	5579	3191	3921	6227	85439	6383	3880	3852	3007	6624	11224	259	1738	4637	1973	6050	9588	5162	23392	2040	8661	301	51160	51100	25814	4175	10454	5829	6205	8301	23499	9343	7414	4134	960	5691	4686	2194	57761	2222	192111	6615	7022	7332	6314	7919	5230	4513	25873	2665	2625	8370	7019	6209	55589	4282	8570	8365	6229	9188	4000	6810	7253	3482	402	5267	3925	283237	3927	51639	6184	6234	7086	10923	3688	8574	6767	23564	3339	56984	8673	148362	55856	3422	57175	8970	57161	64744	9798	51154	55707	103910	5345	2244	10465	10436	3697	10644	4809	4478	84284	52	85236	9559	7791	55210	3486	8364	22820	8480	7525	11021	7334	163	6218	55651	6135	5339	3843	125950	826	9533	4001	84324	6181	3646	6133	8773	10728	6776	27335	10935	11160	6742	7004	333932	57805	23019	7879	6154	11221	1104	8880	373156	6201	5049	6428	3188	81	23020	3875	6222	3615	6633	10594	8761	8363	10915	5976	57504	8360	6628	22827	27043	3159	8294	1937	7175	8664	3956	9532	6634	10952	8766	8359	6157	27101	1173	3857	6626	11335	3336	27316	3856	3185	8361	10376	10483	3091	1029	3030	54433	1729	6147	4089	213	8366	2317	2033	6118	1266	2885	4171	11345	9820	23363	23710	10987	8452	8454	6045	1994	4869	51547	4609	7514	7316	83987	7532	3065	3320	8368	554313	3064	6780	6733	8450	8353	3106	7329	7415	3725	6613	9531	10273	4914	9782	10971	6059	11140	5460	5684	4116	22938	2521	3309	10075	1026	5970	4174	10492	3178	7283	6134	7529	10013	4214	1080	7186	672	1025	4163	207	55611	9557	351	1387	10482	7531	8878	7534	6732	1460	7874	8065	7133	3308	4176	5564	2078	4193	6119	2307	142	580	6606	2801	57520	1386	3068	7189	8945	60	1487	6774	4087	4904	7322	3192	3066	4771	22976	1499	988	5071	8453	5430	23435	51741	2130	3326	85451	154	408	6117	7979	1457	10014	23612	55366	7431	801	51548	1915	2023	7917	7157	3315	4088	3312	6607	648	56257	3611	7014	6790	125115	5987	2099																																																																																																																																																																																																																																																																																					
1315	5198	55071	6829	9146	7170	1314	7417	124997	2237	7189	6472	4735	5245	10048	3276	908	86	29115	112495	6601	64837	10985	6827	144132	23556	3998	9690	23524	5708	308	10480	10801	55037	6642	26521	4189	55177	9236	1653	6709	79869	9416	64175	2746	11051	22908	3420	9918	23595	790	983	5478	53944	10096	79077	7469	2023	5371	4914	1408	6780	5885	4869	580	4193	1499	3066	3192	22976	4904	4087	6774	60	8945	3068	1386	7536	142	6119	7133	7874	1460	6732	3611	51548	1457	80864	80227	3725	7329	2335	207	1025	6134	7283	10492	4174	3320	8454	22938	3309	23363	10075	1026	5970	3178	7529	10013	1994	4214	4163	55611	10482	7531	2099	8450	7415	9531	10273	9782	10971	6059	5684	4176	3308	8065	6118	8266	7534	8878	56257	6607	3312	4088	3315	7157	7917	1915	801	7431	55366	10014	7979	6117	2885	6045	3326	2130	7532	23435	26270	5430	8453	5071	23710	4609	3065	51547	8452																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
498	143884	79711	54739	2068	6945	158	6426	3978	9238	372	1964	4794	4302	3419	132320	85363	23392	805	257397	10616	4637	808	3551	81858	71	5579	23586	57506	5531	80149	6885	5519	22974	5584	8737	10051	293	3399	10592	2194	26994	23650	3717	7726	9049	821	142678	3005	6879	10454	301	9817	7132	4790	51588	5204	3654	10318	11074	10010	90933	5581	8887	7168	373	5082	5495	11078	51135	4615	283899	2960	10758	6184	539	10746	11128	221184	80223	64425	64127	3118	23683	59343	51329	19	2322	7006	57407	3241	84126	9493	266812	79671	5947	3397	8533	8487	6135	55651	117178	51807	79842	9815	10627	5932	55968	28992	8915	8767	29982	3836	396	84875	55930	92609	1070	1649	9616	329	4582	1540	55072	5434	6181	10461	387	10527	1147	6446	29110	8676	4793	7301	26009	11269	3875	4792	4641	79155	8517	10241	4791	238	79571	55367	545	3856	11059	1612	472	8216	9100	330	79173	22900	23633	8202	54535	5433	10382	3799	7186	3064	7316	8454	4609	11345	7514	6790	5071	1387	9531	3320	7283	6134	9557	672	1025	207	6733	2335	7329	3725	6613	11140	3065	988	4116	5684	5460	6059	10971	9782	4914	10273	7415	3106	8353	8450	6780	7531	10482	351	55611	4163	1080	4214	10013	7529	3178	5970	1026	10075	3309	2521	7295	2033	4174	10492	7133	2078	6119	2307	142	6607	6606	1386	3068	648	56257	8878	7189	8945	7534	8065	60	1487	6774	3308	4087	4904	7322	3192	3066	4771	4176	5564	4193	1499	580	2801	57520	22976	9820	8453	5430	23435	154	51741	7532	1457	2130	3326	51548	5111	85451	2885	408	6117	7979	10014	55366	7431	801	1915	7917	7157	3611	3315	7014	4088	125115	5987	6732	1460	3312	7874																																																																																																																																																																																																																																																																																																																																																													
5514	6426	22872	3313	10163	5236	64837	158	6259	1666	498	8648	25	55128	27043	10474	10397	8031	2962	55062	1643	7041	8405	5336	79084	8503	6502	102	26524	7409	221037	54820	10645	9612	6942	4089	5580	3055	196	3572	2931	5295	6595	22890	113523636	23054	56254	5451	23411	1051	2886	2274	6850	6602	7266	9063	80854	84458	51588	2071	8850	5152	3169	2308	994	9318	1329	6461	11315	2065	6996	3316	10847	23309	8991	7832	22937	5753	8409	55039	9185	10865	7468	219333	6239	26036	9604	563	8202	22920	1622	23426	29760	83637	10451	91875	10765	27347	6840	26228	1644	24149	7110	367	9100	24148	7525	2965	3486	5883	7182	573	7410	3091	4145	51341	9306	90427	3727	6934	8554	9759	4311	898	56998	5925	10728	5781	672	2033	203	10787	2885	1499	10533	1025	2099	56922	8726	7316	4193	3320	1387	3065	8453	3309	2130	2521	22938	7532	4174	10492	7283	6134	7186	207	51741	6733	2335	7329	3725	6613	11140	23435	5430	988	9820	5071	4116	1233	5684	5460	6059	10971	9782	4914	10273	9531	7415	3106	8353	8450	6780	3064	7531	10482	351	55611	4163	1080	10013	7529	3178	5970	1026	10075	5564	580	7014	6790	2801	125115	5987	6732	57520	1460	22976	7874	4771	7133	6119	3066	3192	142	7322	6606	4904	1386	3068	7189	4087	6774	1487	60	8945	3326	85451	408	6117	7979	154	10014	23612	55366	7431	801	1457	1915	51548	7917	5111	3315	4088	3312	6607	648	56257	8878	7534	8065	3308	3611	4176	4609																																																																																																																																																																																																																																																																																																																																																																																																
1660	55157	7337	10419	302	10988	23640	86	10146	55226	1072	31	5245	6601	23513	7916	10048	7314	1977	5725	6203	7407	9690	2521	10987	64400	2752	6709	26354	26156	1207	79869	283742	10946	22907	2997	1653	5983	5464	87178	10573	1454	6431	10189	5478	2289	790	1665	6432	23560	9918	83732	90480	58517	11331	51585	5093	9416	7322	5371	29079	207	4914	3320	6780	5885	3309	22938	2033	8454	3611	6790	6732	4174	1460	10492	7874	6119	2307	142	7536	7283	57521	1386	3068	6134	7186	7189	5684	83987	6059	10971	9782	10273	9531	7415	3106	8450	2099	7531	10482	55611	4163	1994	10013	7529	154	1457	3178	5970	1026	10075	23363	8266	7534	8878	56257	648	5430	6607	26270	3312	23435	7532	4088	3315	7157	7917	2130	1915	801	7431	55366	3326	10014	7979	6117	2885	8945	60	6774	4904	2335	7329	3192	3066	4771	3725	11140	1499	51547	3065	22976	8726	23710	580	5071	4193	4176	3308	8453	8065	6118	7014	8452																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									
55794	5036	5705	4638	64062	3182	6125	3329	8805	7128	1676	9134	26135	3190	64965	3184	2547	4763	84303	122704	10767	55173	80155	5998	5598	197131	10549	65117	3337	10061	84955	4869	23329	6809	4645	8773	94121	26986	311	10109	2182	83719	23303	22826	2042	55256	10949	55611	6790	4914	26130	1266	5478	3178	351	1499	3066	3192	22976	4904	6774	60	8945	7189	3068	1386	6606	7536	142	6119	7133	7874	1460	6732	3611	9557	154	1457	51548	54984	7329	2335	6199	207	1025	6134	7283	10492	4174	3320	8454	22938	3309	10075	1026	5970	7529	10013	1080	4163	1387	7531	6780	8450	7415	9531	10273	9782	10971	6059	83987	5684	4176	3308	8065	6118	8266	7534	8878	56257	6607	3312	4088	3315	7917	1915	801	7431	55366	10014	7979	6117	2885	3326	2130	5430	8453	5071	8726	4609	3065	7316	51547	3725	7157	4171																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
